Mode,Dept,Arr,Duration,Price,Company,Price_sort,Duration_min,added_arrival,Custom_weighting
Plane,2024-05-12 11:32:00,2024-05-12 20:23:00,8h 51m,$573,American Airlines,573.0,531,2024-05-12 21:23:00,0.6473977851793771
Plane,2024-05-12 07:00:00,2024-05-12 18:59:00,11h 59m,$524,American Airlines,524.0,719,2024-05-12 19:59:00,0.6543922849416134
Plane,2024-05-12 07:00:00,2024-05-12 16:23:00,9h 23m,$559,American Airlines,559.0,563,2024-05-12 17:23:00,0.6433052499481505
Plane,2024-05-12 13:21:00,2024-05-12 18:27:00,5h 6m,$647,American Airlines,647.0,306,2024-05-12 19:27:00,0.6533615543508824
Plane,2024-05-12 09:50:00,2024-05-12 15:30:00,5h 40m,$647,American Airlines,647.0,340,2024-05-12 16:30:00,0.6628987212513031
Plane,2024-05-12 13:21:00,2024-05-12 20:00:00,6h 39m,$647,American Airlines,647.0,399,2024-05-12 21:00:00,0.6794485108726215
Plane,2024-05-12 05:00:00,2024-05-12 10:00:00,5h 0m,$647,American Airlines,647.0,300,2024-05-12 11:00:00,0.6516785248978669
Plane,2024-05-12 08:20:00,2024-05-12 15:30:00,7h 10m,$647,American Airlines,647.0,430,2024-05-12 16:30:00,0.6881441630465346
Plane,2024-05-12 09:50:00,2024-05-12 18:27:00,8h 37m,$728,American Airlines,728.0,517,2024-05-12 19:27:00,0.7881598099318298
Plane,2024-05-12 06:13:00,2024-05-12 17:09:00,10h 56m,$669,American Airlines,669.0,656,2024-05-12 18:09:00,0.7720747889368388
Plane,2024-05-12 20:16:00,2024-05-12 09:29:00,13h 13m,$456,American Airlines,456.0,793,2024-05-12 10:29:00,0.6116731426704473
Plane,2024-05-12 09:50:00,2024-05-12 20:00:00,10h 10m,$728,American Airlines,728.0,610,2024-05-12 21:00:00,0.814246766453569
Plane,2024-05-12 08:20:00,2024-05-12 18:27:00,10h 7m,$728,American Airlines,728.0,607,2024-05-12 19:27:00,0.8134052517270612
Plane,2024-05-12 18:59:00,2024-05-12 07:59:00,13h 0m,$872,Alaska Airlines,872.0,780,2024-05-12 08:59:00,0.9963534361851333
Plane,2024-05-12 05:00:00,2024-05-12 11:30:00,6h 30m,$504,American Airlines,504.0,390,2024-05-12 12:30:00,0.5434366094860645
Plane,2024-05-12 20:16:00,2024-05-12 07:29:00,11h 13m,$498,American Airlines,498.0,673,2024-05-12 08:29:00,0.6172186305520646
Plane,2024-05-12 08:20:00,2024-05-12 14:30:00,6h 10m,$586,American Airlines,586.0,370,2024-05-12 15:30:00,0.6143717091483447
Plane,2024-05-12 09:50:00,2024-05-12 16:30:00,6h 40m,$586,American Airlines,586.0,400,2024-05-12 17:30:00,0.6227868564134219
Plane,2024-05-12 05:00:00,2024-05-12 10:19:00,5h 19m,$595,American Airlines,595.0,319,2024-05-12 11:19:00,0.6084672609995551
Plane,2024-05-12 08:20:00,2024-05-12 16:30:00,8h 10m,$586,American Airlines,586.0,490,2024-05-12 17:30:00,0.6480322982086534
Plane,2024-05-12 08:20:00,2024-05-12 16:30:00,8h 10m,$586,American Airlines,586.0,490,2024-05-12 17:30:00,0.6480322982086534
